fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,geometry,reviewer,date,search_crit,record_search,prop_add,Parcel_No,long,lat,homestead,ownaddress,hexid,address_rev,property_type,multifamily_units,other_please_elaborate,general_prop,num_stories,foundation,exterior,exterior_other,windows_doors,windows_doors_other,stairs_rails,stairs_rails_other,roofing,roofing_other,points_total,condition,house_cond,lot,lot_other,comments,photo1,photo1_caption,photo1_url,photo2,photo2_caption,photo2_url,photo3,photo3_caption,photo3_url,photo4,photo4_caption,photo4_url,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course,rev,X,Y,prop_type_name,cond_factor,genprop,found_good,found_partreplace,found_compreplace,found_cracked,found_text,exterior_text,windows,stairs_text,roof_text,lot_text,textbox,n
0dc9c476-5333-4560-80db-58aafdf26781,2018-02-24 20:05:25 UTC,2018-02-24 20:07:46 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-24 21:45:04 UTC,2018-02-24 21:45:04 UTC,1,NA,NA,NA,POINT (-82.6733725178364 33.4079495171528),Chris & OB,2018_06_04,Address,3d0b382e-9f47-4efb-9070-2b34c8990333,70 MAYFIELD RD,W05    012,-82.67440905,33.40749992,S0,NA,613,New entry,sf_gar_attach,NA,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_missingcover,NA,blank,dfbe0e16-3e7c-4f7c-b9ad-6bb77e5f9f0e,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=dfbe0e16-3e7c-4f7c-b9ad-6bb77e5f9f0e,blank,NA,NA,blank,NA,NA,blank,NA,NA,157,65,10.21467876,-1,-1,NA,-82.67440905,33.40749992,"Single family home, attached garage",well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Missing ground cover/grass,"<strong>Parcel ID: </strong> W05    012<br><strong>Parcel address: </strong> 70 MAYFIELD RD<br><strong>Property type: </strong> Single family home, attached garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong>   <br>Missing ground cover/grass    <br><br><strong>Photos</strong><br><a href=' dfbe0e16-3e7c-4f7c-b9ad-6bb77e5f9f0e ' target='_blank'>Picture 1</a>",1
3c41287a-f916-4e65-aa0e-d0a06c3b7bfc,2018-01-29 17:53:19 UTC,2018-01-31 17:09:07 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-01-31 17:10:41 UTC,2018-01-31 17:10:41 UTC,1,NA,NA,NA,POINT (-82.6507793 33.4139725),Pesek,2018_06_04,Address,b21f45e3-966e-4368-9d6e-d4947037953d,676 ATLANTA HWY,W04    025,-82.67431809,33.41233239,S1,NA,615,New entry,sf_gar_detach,NA,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,blank,9e756aef-5485-416f-9944-7a4554a53d71,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=9e756aef-5485-416f-9944-7a4554a53d71,blank,NA,NA,blank,NA,NA,blank,NA,NA,142.1999969,20.833,NA,NA,NA,NA,-82.67431809,33.41233239,"Single family home, detached garage",well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W04    025<br><strong>Parcel address: </strong> 676 ATLANTA HWY<br><strong>Property type: </strong> Single family home, detached garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' 9e756aef-5485-416f-9944-7a4554a53d71 ' target='_blank'>Picture 1</a>",1
25993eaf-be39-49ea-96b3-8f151a9b8ba6,2018-03-03 18:57:17 UTC,2018-03-03 18:58:25 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-03-03 19:08:06 UTC,2018-03-03 19:08:06 UTC,1,NA,NA,NA,POINT (-82.6749015878146 33.4115546998995),Pesek,2018_06_04,Parcel number,f226cea3-7e3e-4168-bdef-8eba68721476,676 ATLANTA HWY,W04    025,-82.67431809,33.41233239,S1,NA,615,New entry,sf_gar_attach,NA,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,blank,1c30ab8c-b8be-468d-98b2-440f0c8a8325,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=1c30ab8c-b8be-468d-98b2-440f0c8a8325,blank,NA,NA,blank,NA,NA,blank,NA,NA,142.7837982,65,10,-1,-1,NA,-82.67431809,33.41233239,"Single family home, attached garage",well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W04    025<br><strong>Parcel address: </strong> 676 ATLANTA HWY<br><strong>Property type: </strong> Single family home, attached garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' 1c30ab8c-b8be-468d-98b2-440f0c8a8325 ' target='_blank'>Picture 1</a>",1
03a3a641-79f8-4242-900c-7e78c46df4e3,2018-02-24 19:36:59 UTC,2018-02-24 19:45:07 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-24 21:43:03 UTC,2018-02-24 21:43:03 UTC,1,NA,NA,NA,POINT (-82.6745246630932 33.4147478454126),Chris & OB,2018_06_04,Address,71b76747-5507-42f1-9cc1-e97f4ed2f4b4,126 LAKE DRIVE,W03    032,-82.67427513,33.4146401,S1,NA,616,New entry,sf_gar_attach,NA,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained","lot_satis,lot_inop_vehicle",NA,blank,23915bd1-778a-4cd6-9872-b22cf7ac5387,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=23915bd1-778a-4cd6-9872-b22cf7ac5387,blank,NA,NA,blank,NA,NA,blank,NA,NA,150.5426903,10,6,0.239999995,224.296875,NA,-82.67427513,33.4146401,"Single family home, attached garage",well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,,"<strong>Parcel ID: </strong> W03    032<br><strong>Parcel address: </strong> 126 LAKE DRIVE<br><strong>Property type: </strong> Single family home, attached garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong>       <br><br><strong>Photos</strong><br><a href=' 23915bd1-778a-4cd6-9872-b22cf7ac5387 ' target='_blank'>Picture 1</a>",1
d67bacb4-40f4-4749-be07-7653917d4984,2018-02-24 20:12:23 UTC,2018-02-24 20:16:01 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-24 21:43:05 UTC,2018-02-24 21:43:05 UTC,1,NA,NA,NA,POINT (-82.6747312937323 33.406657859343),Chris & OB,2018_06_04,Address,15a6830e-f945-4ae3-a4b1-2deb824f2243,63 AUSTIN RD,W05    062,-82.67423507,33.40623108,SC,NA,612,New entry,multifamily,2,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_inop_vehicle,NA,blank,d36369eb-2564-45f1-94c3-c73d6242be2b,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=d36369eb-2564-45f1-94c3-c73d6242be2b,blank,NA,NA,blank,NA,NA,blank,NA,NA,146.2020264,65,10,-1,-1,NA,-82.67423507,33.40623108,Multifamily,well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Inoperable vehicle in yard,<strong>Parcel ID: </strong> W05    062<br><strong>Parcel address: </strong> 63 AUSTIN RD<br><strong>Property type: </strong> Multifamily<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong>     <br>Inoperable vehicle in yard  <br><br><strong>Photos</strong><br><a href=' d36369eb-2564-45f1-94c3-c73d6242be2b ' target='_blank'>Picture 1</a>,1
a71fb2d2-8f9d-43c2-91b0-debd35144530,2018-03-04 20:43:41 UTC,2018-03-04 20:45:05 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-03-04 21:57:50 UTC,2018-03-04 21:57:50 UTC,1,NA,NA,NA,POINT (-82.6742024627353 33.4058749722628),Chris & OB,2018_06_04,Address,15a6830e-f945-4ae3-a4b1-2deb824f2243,63 AUSTIN RD,W05    062,-82.67423507,33.40623108,SC,NA,612,New entry,sf_gar_attach,NA,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,blank,c405fb30-5888-4eb3-a8c6-8ea2c4142281,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=c405fb30-5888-4eb3-a8c6-8ea2c4142281,blank,NA,NA,blank,NA,NA,blank,NA,NA,143.9598656,5,6,1.899999976,232.03125,NA,-82.67423507,33.40623108,"Single family home, attached garage",well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W05    062<br><strong>Parcel address: </strong> 63 AUSTIN RD<br><strong>Property type: </strong> Single family home, attached garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' c405fb30-5888-4eb3-a8c6-8ea2c4142281 ' target='_blank'>Picture 1</a>",1
a4862948-0e27-4c25-9910-46607db2088e,2018-02-24 20:11:53 UTC,2018-02-24 20:16:39 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-24 21:45:05 UTC,2018-02-24 21:45:05 UTC,1,NA,NA,NA,POINT (-82.6744339212893 33.4076554581238),Chris & OB,2018_06_04,Address,f91e37ea-1c24-4dbb-8149-9f0a2bbe1976,16 SCHLEY ST,W05    065,-82.67420694,33.40679,S0,NA,613,New entry,multifamily,2,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_missingcover,NA,blank,b91e1bdb-b16e-4c8b-876e-a8a3ea17c5c3,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=b91e1bdb-b16e-4c8b-876e-a8a3ea17c5c3,blank,NA,NA,blank,NA,NA,blank,NA,NA,157,84.76189864,10,-1,-1,NA,-82.67420694,33.40679,Multifamily,well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Missing ground cover/grass,<strong>Parcel ID: </strong> W05    065<br><strong>Parcel address: </strong> 16 SCHLEY ST<br><strong>Property type: </strong> Multifamily<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong>   <br>Missing ground cover/grass    <br><br><strong>Photos</strong><br><a href=' b91e1bdb-b16e-4c8b-876e-a8a3ea17c5c3 ' target='_blank'>Picture 1</a>,1
2886911b-e3f6-4119-8dda-7521ed094b2a,2018-03-03 18:54:37 UTC,2018-03-03 18:55:59 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-03-03 19:08:05 UTC,2018-03-03 19:08:05 UTC,1,NA,NA,NA,POINT (-82.6747431296751 33.4103548736207),Pesek,2018_06_04,Parcel number,0689128c-b01b-4178-ad52-189a73dedd64,626 ATLANTA HWY,W04    027,-82.67407845,33.4112343,S1,NA,614,New entry,sf_gar_attach,NA,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,blank,9a7e9ae9-811b-42db-9ccd-181e4f35bcbd,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=9a7e9ae9-811b-42db-9ccd-181e4f35bcbd,blank,NA,NA,blank,NA,NA,blank,NA,NA,143.9995117,65,10,-1,-1,NA,-82.67407845,33.4112343,"Single family home, attached garage",well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W04    027<br><strong>Parcel address: </strong> 626 ATLANTA HWY<br><strong>Property type: </strong> Single family home, attached garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' 9a7e9ae9-811b-42db-9ccd-181e4f35bcbd ' target='_blank'>Picture 1</a>",1
b489d328-899c-4007-a4e6-9b55460c1ba8,2018-02-24 19:42:22 UTC,2018-02-24 19:45:03 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-24 21:45:02 UTC,2018-02-24 21:45:02 UTC,1,NA,NA,NA,POINT (-82.6745982177474 33.4148984607681),Chris & OB,2018_06_04,Address,2bac2110-1e85-4134-a5b5-b6958dcaa63e,159 LAKE DRIVE,W03    005,-82.67395588,33.415294,S1,NA,616,New entry,mob_home,NA,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,Attached garage in back,4382335a-23c4-410d-bd1a-bd1b1afcf46b,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=4382335a-23c4-410d-bd1a-bd1b1afcf46b,blank,NA,NA,blank,NA,NA,blank,NA,NA,157,65,10,-1,-1,NA,-82.67395588,33.415294,Mobile home,well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W03    005<br><strong>Parcel address: </strong> 159 LAKE DRIVE<br><strong>Property type: </strong> Mobile home<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <strong><u><br><br>Other comments 
                                                 </strong></u><br> Attached garage in back<br><br><strong>Photos</strong><br><a href=' 4382335a-23c4-410d-bd1a-bd1b1afcf46b ' target='_blank'>Picture 1</a>",1
cafea536-d4b4-48ed-9f8d-c6bdb91b805a,2018-02-24 20:20:21 UTC,2018-02-24 20:21:57 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-24 21:45:05 UTC,2018-02-24 21:45:05 UTC,1,NA,NA,NA,POINT (-82.6737500195998 33.4069517060344),Chris & OB,2018_06_04,Address,a5050d35-14f1-4c09-8aba-fa0696958e24,447 ATLANTA HWY,W05    014,-82.67394654,33.4088078,S0,NA,613,New entry,sf_gar_attach,NA,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,blank,f5545c58-d253-4296-b7c8-98f8710b0355,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=f5545c58-d253-4296-b7c8-98f8710b0355,blank,NA,NA,blank,NA,NA,blank,NA,NA,157,66.90086454,11.04942989,-1,-1,NA,-82.67394654,33.4088078,"Single family home, attached garage",well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W05    014<br><strong>Parcel address: </strong> 447 ATLANTA HWY<br><strong>Property type: </strong> Single family home, attached garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' f5545c58-d253-4296-b7c8-98f8710b0355 ' target='_blank'>Picture 1</a>",1
2cfb424e-6d10-4dff-8492-a61f005c5800,2018-02-24 19:38:36 UTC,2018-02-24 19:42:30 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-02-24 21:43:03 UTC,2018-02-24 21:43:03 UTC,1,NA,NA,NA,POINT (-82.6745730266745 33.4147712309225),Chris & OB,2018_06_04,Address,e1f1d8ef-4512-4864-8ad3-0c5762ce5eaa,148 LAKE DRIVE,W03    031,-82.67391524,33.4147264,S4,NA,616,New entry,sf_gar_detach,NA,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,blank,b5734388-35ef-4d0d-a387-2ed7f1bd2fbd,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=b5734388-35ef-4d0d-a387-2ed7f1bd2fbd,blank,NA,NA,blank,NA,NA,blank,NA,NA,149.156765,10,4,0.189999998,144.4921875,NA,-82.67391524,33.4147264,"Single family home, detached garage",well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W03    031<br><strong>Parcel address: </strong> 148 LAKE DRIVE<br><strong>Property type: </strong> Single family home, detached garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' b5734388-35ef-4d0d-a387-2ed7f1bd2fbd ' target='_blank'>Picture 1</a>",1
cd9b192d-7bf3-4d9d-a171-0b07bcbcb908,2018-03-04 20:43:00 UTC,2018-03-04 20:44:41 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-03-04 21:59:55 UTC,2018-03-04 21:59:55 UTC,1,NA,NA,NA,POINT (-82.6741031292189 33.4065691561473),Chris & OB,2018_06_04,Address,f42d1cbd-9b8f-4a7d-8cee-4d2f0ace9ac3,119 AUSTIN RD,W05    053,-82.67391097,33.40535703,S4,NA,612,New entry,sf_nogar,NA,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_satis,NA,blank,ba0d3060-f193-4426-b1a2-2086e83f072a,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=ba0d3060-f193-4426-b1a2-2086e83f072a,blank,NA,NA,blank,NA,NA,blank,NA,NA,157,69.3536846,11.09174347,-1,-1,NA,-82.67391097,33.40535703,"Single family home, no garage",well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Satisfactory,"<strong>Parcel ID: </strong> W05    053<br><strong>Parcel address: </strong> 119 AUSTIN RD<br><strong>Property type: </strong> Single family home, no garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong> <br>Satisfactory      <br><br><strong>Photos</strong><br><a href=' ba0d3060-f193-4426-b1a2-2086e83f072a ' target='_blank'>Picture 1</a>",1
135fd46d-e4c6-4ff6-a849-699e5ea3ee12,2018-03-03 18:52:50 UTC,2018-03-03 18:54:30 UTC,lgrijalva@csrarc.ga.gov,lgrijalva@csrarc.ga.gov,2018-03-03 19:08:05 UTC,2018-03-03 19:08:05 UTC,1,NA,NA,NA,POINT (-82.6747739456847 33.4106574856622),Pesek,2018_06_04,Parcel number,42a67904-4015-4cc8-86d2-37be21dfc493,550 ATLANTA HWY,W04    028,-82.67381283,33.41075282,S4,NA,614,New entry,sf_gar_attach,NA,NA,occupied,one,found_good,ext_good,NA,window_good,NA,stairs_good,NA,roof_good,NA,0,well maintained,"Based on a total of 0 points, this structure is classified as well maintained",lot_weeds,NA,blank,bf075a44-4754-4777-9729-b3ba50a56617,NA,https://web.fulcrumapp.com/shares/e1778126acfcbfe3/photos/view?photos=bf075a44-4754-4777-9729-b3ba50a56617,blank,NA,NA,blank,NA,NA,blank,NA,NA,143.4496765,65,10,-1,-1,NA,-82.67381283,33.41075282,"Single family home, attached garage",well maintained,Occupied,TRUE,FALSE,FALSE,FALSE,<br><ul> <li>Good    </ul>,<br><ul> <li>Good       </ul>,<br><ul> <li>Good     </ul>,<br><ul> <li>Good    </ul>,<br><ul> <li>Good      </ul>,<br>Lawn overgrown/weeds,"<strong>Parcel ID: </strong> W04    028<br><strong>Parcel address: </strong> 550 ATLANTA HWY<br><strong>Property type: </strong> Single family home, attached garage<br><strong>Property status: </strong> occupied<br><strong>Property conditions: </strong> Well maintained<br><br><strong><u>Structural conditions</u></strong><br><b><i>Foundation: </b></i> <br><ul> <li>Good    </ul><b><i>Exterior: </b></i> <br><ul> <li>Good       </ul><b><i>Windows/doors: </b></i> <br><ul> <li>Good     </ul><b><i>Stairs/rails: </b></i> <br><ul> <li>Good    </ul><b><i>Roof: </b></i> <br><ul> <li>Good      </ul><strong><u>Lot assessment</u></strong>  <br>Lawn overgrown/weeds     <br><br><strong>Photos</strong><br><a href=' bf075a44-4754-4777-9729-b3ba50a56617 ' target='_blank'>Picture 1</a>",1
